Applicant ID,Application Date,First Name,Last Name,Gender,Date of Birth,Phone Number,Email,Address,City,State,Zip Code,Country,Education Level,Years of Experience,Desired Salary,Job Title,Status,Skills
2323,08-Jun-23,Elizabeth,Johnson,Male,09-01-2000,001-827-263-8672,juan00@example.com,85527 Ryan Rest Apt. 399,New Raymond,GU,20203,Jordan,Bachelor's Degree,13,92835.39,Manager,Rejected,"['Budget Management', 'KPI Tracking', 'Strategic Planning', 'Conflict Resolution']"
2324,24-Jun-23,Victoria,Lopez,Female,31-12-1995,+1-835-283-0506x41632,bcarter@example.net,6972 Parrish Greens Apt. 623,Elizabethmouth,ND,34254,Finland,High School,18,98049.61,Human Resources,Offered,"['Interviewing', 'Communication', 'Payroll Processing', 'Conflict Resolution']"
2325,28-Jun-23,Julie,Ford,Male,03-07-1977,001-453-806-1841x6915,kristen59@example.com,175 Wade Plaza,Wangfurt,NY,34820,San Marino,Master's Degree,19,72526.06,Laboratory Technician,Applied,"['Data Entry', 'Attention to Detail', 'Standard Operating Procedures (SOP)', 'Microscopy', 'Time Management', 'Sample Analysis']"
2326,29-Jun-23,Dawn,Martinez,Female,04-11-1997,911-894-7264,dlane@example.net,77151 Escobar Glen Suite 710,Jenniferhaven,NY,76985,Argentina,Bachelor's Degree,1,34488.59,Laboratory Technician,Applied,"['Time Management', 'Microscopy', 'Standard Operating Procedures (SOP)', 'Equipment Handling']"
2327,26-Jun-23,Marissa,Garcia,Male,10-01-1997,802-432-7130x131,cnash@example.org,6588 Davies Island Suite 468,North Jeffrey,FL,43832,Philippines,Master's Degree,3,48273.45,Research Scientist,Interviewing,"['Experiment Design', 'Lab Safety', 'Literature Review', 'Statistics', 'Machine Learning']"
2328,10-Jun-23,Christopher,Clark,Male,17-07-1971,+1-917-678-4121x58864,huntscott@example.org,684 Morgan Manors Apt. 845,Willisland,MA,42705,Anguilla,Master's Degree,5,35880.83,Research Scientist,In Review,"['Python', 'Microscopy', 'Lab Safety', 'Statistics', 'Literature Review', 'Data Analysis']"
2329,12-Jun-23,Kevin,Thomas,Female,17-06-1969,+1-590-937-0457x98811,sterry@example.org,06216 James Streets Apt. 399,Port Carlfort,ME,54171,Malaysia,Master's Degree,19,82347.95,Research Scientist,Rejected,"['Microscopy', 'Lab Safety', 'Experiment Design', 'Literature Review']"
2330,14-May-23,Ashley,Fuller,Male,16-05-2004,958-656-4712,scott47@example.com,955 Richardson Tunnel Suite 156,West Michael,MT,91152,Mayotte,High School,17,42331.64,Research Scientist,Rejected,"['Scientific Writing', 'Python', 'Hypothesis Testing', 'Experiment Design', 'Machine Learning', 'Lab Safety']"
2331,27-Jun-23,Stephen,Baxter,Female,17-01-2000,(689)288-8091x340,eross@example.com,137 Avery Route,Thomasmouth,FL,83701,Anguilla,High School,5,75518.26,Research Director,Offered,"['Academic Publishing', 'Ethics & Compliance', 'Innovation', 'Data Science', 'Grant Writing']"
2332,10-Jul-23,Barbara,Stephenson,Male,31-03-1963,001-665-495-5366,george84@example.net,4010 Natalie Inlet Apt. 884,East Michele,ND,37724,Georgia,Bachelor's Degree,13,57780.66,Manufacturing Director,Offered,"['Workforce Scheduling', 'Process Improvement', 'Compliance Management', 'Budgeting']"
2333,10-May-23,James,Moore,Female,01-07-1992,793.396.4982x8460,fsmith@example.org,330 James Falls,New Elizabeth,OH,90695,Luxembourg,High School,1,57288.64,Sales Representative,Rejected,"['Customer Service', 'Time Management', 'Communication', 'Sales Presentations']"
2334,13-May-23,Lorraine,Fernandez,Female,11-07-2004,001-946-960-1447x984,perryjames@example.org,5024 Walsh Pine Apt. 893,Beckermouth,MI,9878,Cayman Islands,PhD,18,93978.75,Research Scientist,Rejected,"['Hypothesis Testing', 'Machine Learning', 'Lab Safety', 'Scientific Writing', 'Experiment Design']"
2335,22-May-23,Joseph,Gray,Female,21-11-1981,(276)671-9381x239,codyjefferson@example.com,88944 Kristen Cove Apt. 276,Markmouth,WY,64263,Sri Lanka,High School,7,33717.64,Research Scientist,In Review,"['Microscopy', 'Machine Learning', 'Python', 'Experiment Design', 'Hypothesis Testing', 'Statistics']"
2336,27-Jun-23,Joshua,Sanders,Other,29-04-1963,233.676.3939x93141,eclark@example.net,541 Katherine Brook,Hillside,SC,69753,Taiwan,Master's Degree,20,98450.22,Manager,Applied,"['KPI Tracking', 'Cross-functional Collaboration', 'Strategic Planning', 'Leadership', 'Performance Reviews']"
2337,27-Jun-23,Tonya,Foster,Male,11-05-2001,(609)416-9487x585,williamsdaniel@example.com,24575 Munoz Falls Suite 335,West Glenn,MI,35636,Botswana,High School,20,66444.88,Laboratory Technician,Rejected,"['Sample Analysis', 'Standard Operating Procedures (SOP)', 'Microscopy', 'Time Management', 'Attention to Detail']"
2338,30-Jul-23,Erin,Long,Female,29-03-2003,671-796-2000x88609,matthewbriggs@example.com,5734 Terri Throughway,Lake Regina,WY,94548,San Marino,PhD,8,54716.42,Sales Representative,In Review,"['Sales Presentations', 'Time Management', 'Product Knowledge', 'Upselling', 'Territory Management']"
2339,11-Jul-23,Wendy,Travis,Female,10-03-1965,(527)649-8211,michellejones@example.org,0921 Reid Cliff,South Connor,CO,96572,France,Master's Degree,11,54691.71,Manufacturing Director,Rejected,"['Process Improvement', 'Compliance Management', 'Lean Manufacturing', 'Six Sigma', 'Operations Management', 'Workforce Scheduling']"
2340,13-Jun-23,Stephanie,Stewart,Other,16-09-1997,772.654.7499,loriyoung@example.com,086 Mary Viaduct Suite 614,Christophermouth,PA,45419,China,Master's Degree,9,89893.09,Manager,Interviewing,"['Conflict Resolution', 'Team Management', 'KPI Tracking', 'Performance Reviews']"
2341,20-May-23,Tammy,Marquez,Other,04-04-1983,###############################################################################################################################################################################################################################################################,gcarlson@example.org,684 Joseph Cove Suite 882,West Andrea,PR,22393,Chile,PhD,20,30958.41,Research Scientist,Rejected,"['Microscopy', 'Experiment Design', 'Hypothesis Testing', 'Data Analysis', 'Scientific Writing', 'Python']"
2342,25-Jun-23,Kendra,Hayes,Male,22-07-2001,001-637-883-9646x078,zsullivan@example.org,82351 Richard Rapids,Castroport,NE,40668,Brazil,PhD,5,51114.61,Research Scientist,Rejected,"['Lab Safety', 'Experiment Design', 'Literature Review', 'Statistics', 'Microscopy', 'Python']"
2343,20-Jul-23,Jennifer,Curtis,Male,08-07-1996,360-205-2560x034,anthony71@example.net,3603 Joshua Oval,Stephaniemouth,NM,46888,Brunei Darussalam,PhD,5,88363.33,Laboratory Technician,Offered,"['Sample Analysis', 'Equipment Handling', 'Data Entry', 'Lab Safety']"
2344,25-Jul-23,Kathleen,Houston,Male,14-07-1993,(643)815-1145x134,ortizshane@example.com,585 Stephanie Fort Suite 667,Robertland,TN,95329,Croatia,Bachelor's Degree,15,74422.86,Laboratory Technician,Rejected,"['Attention to Detail', 'Chemical Handling', 'Time Management', 'Data Entry', 'Sample Analysis', 'Equipment Handling']"
2345,19-May-23,Penny,Rocha,Other,01-06-1970,595.444.8426x7635,darrell43@example.com,723 Monica Islands,West Jorge,LA,58054,Cape Verde,Master's Degree,2,70091.98,Sales Representative,Applied,"['Relationship Building', 'Networking', 'Communication', 'Sales Presentations']"
2346,07-May-23,Tina,Bishop,Male,01-03-1998,001-902-902-2219x71681,eatonamy@example.net,86767 Odom Vista,Abigailhaven,NV,20847,Cote d'Ivoire,Master's Degree,5,32428.84,Sales Executive,In Review,"['B2B Sales', 'Revenue Forecasting', 'Customer Acquisition', 'Time Management']"
2347,13-Jul-23,Carol,Ramirez,Female,22-06-1963,271.550.2326,daviddavis@example.com,462 Garcia Garden,Michaelton,OH,78418,Jordan,Master's Degree,7,39235.07,Manager,Rejected,"['Leadership', 'Conflict Resolution', 'Budget Management', 'Performance Reviews', 'Team Management']"
2348,06-Jul-23,Lisa,Brown,Female,31-03-1990,###############################################################################################################################################################################################################################################################,whayes@example.net,689 Whitney Gardens,North Thomas,OR,58316,Japan,High School,18,46316.6,Sales Executive,In Review,"['CRM Tools', 'Lead Scoring', 'Customer Acquisition', 'Presentation Skills']"
2349,20-Jun-23,Cynthia,Sherman,Male,09-09-1983,001-345-239-6885,kayla58@example.net,180 Allen Circles,Mariaview,KY,20952,Mauritius,High School,9,85290.14,Manufacturing Director,Applied,"['Budgeting', 'Compliance Management', 'Inventory Planning', 'Supply Chain Coordination', 'Process Improvement', 'Workforce Scheduling']"
2350,04-Jul-23,Jessica,Flores,Other,06-07-1991,###############################################################################################################################################################################################################################################################,steven62@example.net,100 Banks Flats,Mcdanielfurt,MO,58673,Saint Lucia,Bachelor's Degree,8,57479.49,Research Scientist,Interviewing,"['Literature Review', 'Data Analysis', 'Lab Safety', 'Machine Learning']"
2351,09-Jun-23,Brandy,Morgan,Male,02-03-1992,001-251-550-2321x5551,hollandfranklin@example.net,813 Dennis Path,Crystalmouth,CT,75771,Latvia,PhD,11,34146.97,Sales Representative,In Review,"['Sales Presentations', 'Customer Service', 'Product Knowledge', 'Networking', 'Relationship Building']"
2352,20-Jul-23,Kathryn,Diaz,Female,23-07-1971,###############################################################################################################################################################################################################################################################,heather93@example.net,023 Manning Expressway,Jamesmouth,FM,53333,Jersey,Bachelor's Degree,4,42870.1,Manufacturing Director,In Review,"['Workforce Scheduling', 'Compliance Management', 'Lean Manufacturing', 'Budgeting', 'Process Improvement', 'Inventory Planning']"
2353,25-Jul-23,Eric,Padilla,Male,08-07-1993,(861)554-6196x162,kathleen51@example.net,5171 Kelly Manor,South Frank,NC,23264,Syrian Arab Republic,PhD,19,64755.41,Sales Representative,In Review,"['Networking', 'Customer Service', 'Territory Management', 'Relationship Building']"
2354,10-May-23,Emily,Carter,Male,02-12-1984,###############################################################################################################################################################################################################################################################,beckyharrison@example.com,170 Kathryn Rue,Donaldfurt,AS,44646,Kiribati,PhD,1,78329.27,Laboratory Technician,Applied,"['Time Management', 'Standard Operating Procedures (SOP)', 'Attention to Detail', 'Lab Safety', 'Equipment Handling', 'Microscopy']"
2355,04-Jun-23,Shelby,Pacheco,Male,26-03-1982,346.986.1160,sking@example.com,81490 Tiffany Crest,Masonside,AL,68865,Grenada,Bachelor's Degree,0,95078.03,Research Director,In Review,"['Strategic Planning', 'Ethics & Compliance', 'Machine Learning', 'Research Management', 'Grant Writing', 'Team Leadership']"
2356,09-Jun-23,Michael,Taylor,Other,25-06-1993,392-813-7084x722,aarmstrong@example.org,83823 Duke Pass,Leborough,MN,89346,French Southern Territories,Master's Degree,1,52326.57,Manufacturing Director,In Review,"['Workforce Scheduling', 'Supply Chain Coordination', 'Compliance Management', 'Six Sigma', 'Inventory Planning']"
2357,24-Jun-23,Christina,Cardenas,Male,29-12-1992,(744)326-5504x8910,aaronanderson@example.com,4827 Collins Crossroad,West Roberthaven,ID,9359,Cook Islands,PhD,7,81275.66,Healthcare Representative,Interviewing,"['Customer Service', 'Time Management', 'Patient Communication', 'Conflict Resolution']"
2358,15-May-23,Brandon,Atkins,Male,08-08-1997,###############################################################################################################################################################################################################################################################,odavis@example.net,893 Stephanie Glen Suite 997,East Stephanieton,AS,9170,Bouvet Island (Bouvetoya),High School,16,74932.63,Laboratory Technician,Applied,"['Data Entry', 'Chemical Handling', 'Sample Analysis', 'Lab Safety']"
2359,20-Jun-23,Samantha,Dunn,Female,31-07-1964,880-383-5004,baldwinangela@example.com,561 Stephanie Parkways Apt. 969,Brianshire,IN,74735,Romania,Bachelor's Degree,3,72790.97,Manufacturing Director,Offered,"['Compliance Management', 'Inventory Planning', 'Operations Management', 'Budgeting', 'Lean Manufacturing', 'Six Sigma']"
2360,18-May-23,Jesse,Barnes,Female,05-07-1980,920-770-4090,rodney34@example.net,207 Ian Fall Suite 286,Lake Hannahfort,CO,97971,Cyprus,Bachelor's Degree,20,40594.52,Sales Executive,Applied,"['Time Management', 'Cold Calling', 'Revenue Forecasting', 'Salesforce', 'Customer Acquisition']"
2361,12-Jul-23,Daniel,House,Male,30-05-1997,466.593.6090,gillcrystal@example.com,67798 Clark Loaf Suite 515,Elizabethshire,NY,5128,Botswana,Master's Degree,14,46532.23,Manufacturing Director,In Review,"['Inventory Planning', 'Lean Manufacturing', 'Workforce Scheduling', 'Compliance Management', 'Six Sigma', 'Operations Management']"
2362,25-Jul-23,Casey,Richardson,Other,28-05-1988,(733)247-7104x366,harrisyesenia@example.net,419 Cody Shores,Lake Stevenview,VI,25759,Egypt,PhD,8,65747.92,Human Resources,In Review,"['Onboarding', 'Employee Engagement', 'People Analytics', 'Communication', 'HR Policies']"
2363,27-May-23,Philip,Clarke,Female,18-12-2000,(373)365-2357,odavies@example.org,1485 Juan Parks Suite 011,Hectortown,CO,59300,Namibia,Bachelor's Degree,16,37646.59,Manager,Offered,"['Budget Management', 'Performance Reviews', 'Team Management', 'Strategic Planning', 'KPI Tracking']"
2364,04-Jul-23,Jesse,Bernard,Other,19-12-1989,(336)765-4756,davidvillarreal@example.net,57109 Paul Forge,North Markville,MD,70986,Djibouti,Bachelor's Degree,13,97856.9,Laboratory Technician,Rejected,"['Attention to Detail', 'Microscopy', 'Data Entry', 'Chemical Handling', 'Standard Operating Procedures (SOP)', 'Time Management']"
2365,02-Jul-23,Robert,Delgado,Female,24-09-1964,(402)999-0419x72543,christiangreen@example.org,91235 Porter Trafficway,Floydchester,OH,44075,Mali,Bachelor's Degree,1,78445.48,Sales Executive,Offered,"['Presentation Skills', 'Lead Scoring', 'CRM Tools', 'Salesforce', 'B2B Sales']"
2366,07-May-23,Natasha,Schroeder,Male,01-08-1983,300.516.8544,david27@example.com,410 David Pines Suite 313,North Jeanettechester,FM,2002,Mayotte,Master's Degree,5,63812.07,Human Resources,Offered,"['Communication', 'Interviewing', 'Payroll Processing', 'Conflict Resolution', 'Onboarding']"
2367,27-May-23,John,Moon,Male,02-03-1979,(946)599-7384x91409,justinwright@example.net,875 Bradford River,Lake Masonfurt,SC,43199,Togo,High School,12,43894.55,Human Resources,Offered,"['Communication', 'Employee Engagement', 'People Analytics', 'Performance Appraisal', 'Payroll Processing', 'Onboarding']"
2368,11-Jun-23,Karen,Torres,Female,22-04-1982,+1-432-554-2885x46888,cgraham@example.net,29689 Matthew Parks Apt. 904,Port Justin,GU,48127,Sri Lanka,Master's Degree,15,95051.58,Manufacturing Director,In Review,"['Workforce Scheduling', 'Inventory Planning', 'Lean Manufacturing', 'Compliance Management']"
2369,02-Jul-23,James,Stanley,Female,04-05-2004,001-828-662-3676x590,chadsmith@example.net,858 Sarah Prairie,Williamsmouth,NY,62147,Algeria,Master's Degree,5,68463.26,Sales Representative,Offered,"['Product Knowledge', 'CRM', 'Networking', 'Territory Management']"
2370,05-Aug-23,Ryan,Sanchez,Female,22-08-1976,001-859-627-1389x29597,jamie07@example.net,4485 Mitchell Roads,Alexandraberg,MP,62426,Anguilla,High School,9,90486.71,Manufacturing Director,Rejected,"['Process Improvement', 'Six Sigma', 'Workforce Scheduling', 'Operations Management']"
2371,09-Jun-23,Christina,Melendez,Other,29-09-2000,(247)521-9728x682,floydadam@example.com,59751 Martinez Fall,Mendezland,PW,5127,Kyrgyz Republic,High School,10,66035.79,Research Director,In Review,"['Machine Learning', 'Academic Publishing', 'Team Leadership', 'Research Management', 'Strategic Planning']"
