Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,FirstName,LastName,skills
30,No,Travel_Rarely,1465,Research & Development,1,3,Medical,1,1241,4,Male,63,3,1,Research Scientist,2,Married,3579,9369,0,Y,Yes,21,4,1,80,1,12,2,3,11,9,5,7,Eddie,Whitney,"[""Hypothesis Testing"",""Scientific Writing"",""Lab Safety"",""Experiment Design"",""Statistics"",""Machine Learning""]"
42,No,Travel_Frequently,458,Research & Development,26,5,Medical,1,1242,1,Female,60,3,3,Research Director,1,Married,13191,23281,3,Y,Yes,17,3,3,80,0,20,6,3,1,0,0,0,Marcel,Gomez,"[""Innovation"",""Research Management"",""Machine Learning"",""Data Science"",""Strategic Planning""]"
35,No,Non-Travel,1212,Sales,8,2,Marketing,1,1243,3,Female,78,2,3,Sales Executive,4,Married,10377,13755,4,Y,Yes,11,3,2,80,1,16,6,2,13,2,4,12,Amy,Foster-Baker,"[""Lead Scoring"",""Customer Acquisition"",""CRM Tools"",""Presentation Skills"",""Cold Calling"",""Revenue Forecasting""]"
27,No,Travel_Rarely,1103,Research & Development,14,3,Life Sciences,1,1244,1,Male,42,3,1,Research Scientist,1,Married,2235,14377,1,Y,Yes,14,3,4,80,2,9,3,2,9,7,6,8,Janet,King,"[""Experiment Design"",""Literature Review"",""Machine Learning"",""Lab Safety"",""Hypothesis Testing""]"
54,No,Travel_Frequently,966,Research & Development,1,4,Life Sciences,1,1245,4,Female,53,3,3,Manufacturing Director,3,Divorced,10502,9659,7,Y,No,17,3,1,80,1,33,2,1,5,4,1,4,Bonalyn,Boutwell,"[""Compliance Management"",""Budgeting"",""Supply Chain Coordination"",""Lean Manufacturing""]"
44,No,Travel_Rarely,1117,Research & Development,2,1,Life Sciences,1,1246,1,Female,72,4,1,Research Scientist,4,Married,2011,19982,1,Y,No,13,3,4,80,1,10,5,3,10,5,7,7,NaN,Singh,"[""Literature Review"",""Microscopy"",""Lab Safety"",""Data Analysis""]"
19,Yes,Non-Travel,504,Research & Development,10,3,Medical,1,1248,1,Female,96,2,1,Research Scientist,2,Single,1859,6148,1,Y,Yes,25,4,2,80,0,1,2,4,1,1,0,0,Tyrone,Steans,"[""Python"",""Hypothesis Testing"",""Statistics"",""Literature Review"",""Lab Safety"",""Experiment Design""]"
29,No,Travel_Rarely,1010,Research & Development,1,3,Life Sciences,1,1249,1,Female,97,3,1,Research Scientist,4,Divorced,3760,5598,1,Y,No,15,3,1,80,3,3,5,3,3,2,1,2,Estelle,Howard,"[""Data Analysis"",""Literature Review"",""Microscopy"",""Scientific Writing"",""Python""]"
54,No,Travel_Rarely,685,Research & Development,3,3,Life Sciences,1,1250,4,Male,85,3,4,Research Director,4,Married,17779,23474,3,Y,No,14,3,1,80,0,36,2,3,10,9,0,9,William,LaRotonda,"[""Research Management"",""Academic Publishing"",""Data Science"",""Ethics \u0026 Compliance""]"
31,No,Travel_Rarely,1332,Research & Development,11,2,Medical,1,1251,3,Male,80,3,2,Healthcare Representative,1,Married,6833,17089,1,Y,Yes,12,3,4,80,0,6,2,2,6,5,0,1,Mia,Brown,"[""Time Management"",""Customer Service"",""Regulatory Compliance"",""Patient Communication"",""Empathy"",""Emotional Intelligence""]"
59,No,Travel_Rarely,326,Sales,3,3,Life Sciences,1,1254,3,Female,48,2,2,Sales Executive,4,Single,5171,16490,5,Y,No,17,3,4,80,0,13,2,3,6,1,0,5,Peter,Foley,"[""Presentation Skills"",""Salesforce"",""Customer Acquisition"",""B2B Sales"",""Cold Calling"",""Time Management""]"
31,No,Travel_Rarely,1062,Research & Development,24,3,Medical,1,1252,3,Female,96,2,2,Healthcare Representative,1,Single,6812,17198,1,Y,No,19,3,2,80,0,10,2,3,10,9,1,8,Leigh Ann,Smith,"[""Patient Communication"",""Customer Service"",""CRM"",""Time Management"",""Emotional Intelligence""]"
43,No,Travel_Rarely,920,Research & Development,3,3,Life Sciences,1,1255,3,Male,96,1,5,Research Director,4,Married,19740,18625,3,Y,No,14,3,2,80,1,25,2,3,8,7,0,7,Maximus,Carney,"[""Strategic Planning"",""Machine Learning"",""Academic Publishing"",""Team Leadership"",""Grant Writing"",""Ethics \u0026 Compliance""]"
36,No,Travel_Frequently,469,Research & Development,3,3,Technical Degree,1,1257,3,Male,46,3,1,Research Scientist,2,Married,3692,9256,1,Y,No,12,3,3,80,0,12,2,2,11,10,0,7,Rhys,Lawson,"[""Experiment Design"",""Machine Learning"",""Scientific Writing"",""Statistics"",""Data Analysis"",""Microscopy""]"
48,No,Travel_Rarely,969,Research & Development,2,2,Technical Degree,1,1258,4,Male,76,4,1,Laboratory Technician,2,Single,2559,16620,5,Y,No,11,3,3,80,0,7,4,2,1,0,0,0,Skyler,Robles,"[""Microscopy"",""Sample Analysis"",""Time Management"",""Data Entry""]"
49,No,Travel_Rarely,1098,Research & Development,4,2,Medical,1,1256,1,Male,85,2,5,Manager,3,Married,18711,12124,2,Y,No,13,3,3,80,1,23,2,4,1,0,0,0,Jaida,Sweeney,"[""Cross-functional Collaboration"",""Performance Reviews"",""Project Management"",""Team Management"",""Budget Management""]"
29,No,Travel_Rarely,1329,Research & Development,7,3,Life Sciences,1,1260,3,Male,82,3,2,Healthcare Representative,4,Divorced,6623,4204,1,Y,Yes,11,3,2,80,2,6,2,3,6,0,1,0,Eddie,Bauer,"[""Regulatory Compliance"",""Conflict Resolution"",""Time Management"",""Empathy"",""Emotional Intelligence"",""Patient Communication""]"
27,No,Travel_Rarely,1167,Research & Development,4,2,Life Sciences,1,1259,1,Male,76,3,1,Research Scientist,3,Divorced,2517,3208,1,Y,No,11,3,2,80,3,5,2,3,5,3,0,3,Allyson,Keller,"[""Scientific Writing"",""Python"",""Lab Safety"",""Machine Learning"",""Hypothesis Testing""]"
48,No,Travel_Rarely,715,Research & Development,1,3,Life Sciences,1,1263,4,Male,76,2,5,Research Director,4,Single,18265,8733,6,Y,No,12,3,3,80,0,25,3,4,1,0,0,0,Roger,Taylor,"[""Academic Publishing"",""Team Leadership"",""Grant Writing"",""Ethics \u0026 Compliance"",""Research Management"",""Strategic Planning""]"
29,No,Travel_Rarely,694,Research & Development,1,3,Life Sciences,1,1264,4,Female,87,2,4,Research Director,4,Divorced,16124,3423,3,Y,No,14,3,2,80,2,9,2,2,7,7,1,7,Marshall,Sellers,"[""Innovation"",""Ethics \u0026 Compliance"",""Strategic Planning"",""Machine Learning"",""Academic Publishing"",""Team Leadership""]"
34,No,Travel_Rarely,1320,Research & Development,20,3,Technical Degree,1,1265,3,Female,89,4,1,Research Scientist,3,Married,2585,21643,0,Y,No,17,3,4,80,0,2,5,2,1,0,0,0,Cloe,Mcgrath,"[""Python"",""Experiment Design"",""Machine Learning"",""Lab Safety""]"
44,No,Travel_Rarely,1099,Sales,5,3,Marketing,1,1267,2,Male,88,3,5,Manager,2,Married,18213,8751,7,Y,No,11,3,3,80,1,26,5,3,22,9,3,10,Susan,Gordon,"[""Budget Management"",""Project Management"",""Strategic Planning"",""KPI Tracking"",""Leadership"",""Conflict Resolution""]"
25,Yes,Travel_Frequently,599,Sales,24,1,Life Sciences,1,1273,3,Male,73,1,1,Sales Representative,4,Single,1118,8040,1,Y,Yes,14,3,4,80,0,1,4,3,1,0,1,0,Rogelio,Flores,"[""Communication"",""Time Management"",""Customer Service"",""CRM"",""Territory Management"",""Product Knowledge""]"
33,No,Travel_Rarely,536,Sales,10,5,Marketing,1,1268,4,Male,82,4,3,Sales Executive,3,Divorced,8380,21708,0,Y,Yes,14,3,4,80,2,10,3,3,9,8,0,8,Makenna,Newton,"[""Lead Scoring"",""Negotiation"",""Time Management"",""CRM Tools"",""Presentation Skills"",""Cold Calling""]"
45,Yes,Travel_Rarely,1449,Sales,2,3,Marketing,1,1277,1,Female,94,1,5,Manager,2,Single,18824,2493,2,Y,Yes,16,3,1,80,0,26,2,3,24,10,1,11,Willow,Golden,"[""Budget Management"",""Cross-functional Collaboration"",""Conflict Resolution"",""Team Management"",""KPI Tracking""]"
19,No,Travel_Rarely,265,Research & Development,25,3,Life Sciences,1,1269,2,Female,57,4,1,Research Scientist,4,Single,2994,21221,1,Y,Yes,12,3,4,80,0,1,2,3,1,0,0,1,Kellen,Smith,"[""Data Analysis"",""Literature Review"",""Machine Learning"",""Microscopy"",""Hypothesis Testing""]"
23,No,Travel_Rarely,373,Research & Development,1,2,Life Sciences,1,1270,4,Male,47,3,1,Research Scientist,3,Married,1223,16901,1,Y,No,22,4,4,80,1,1,2,3,1,0,0,1,Sherlyn,Carroll,"[""Machine Learning"",""Hypothesis Testing"",""Lab Safety"",""Python"",""Microscopy""]"
55,No,Non-Travel,177,Research & Development,8,1,Medical,1,1278,4,Male,37,2,4,Healthcare Representative,2,Divorced,13577,25592,1,Y,Yes,15,3,4,80,1,34,3,3,33,9,15,0,Amiyah,Sims,"[""Conflict Resolution"",""CRM"",""Healthcare Knowledge"",""Patient Communication"",""Empathy"",""Time Management""]"
34,No,Travel_Rarely,131,Sales,2,3,Marketing,1,1281,3,Female,86,3,2,Sales Executive,1,Single,4538,6039,0,Y,Yes,12,3,4,80,0,4,3,3,3,2,0,2,Johan,Willis,"[""B2B Sales"",""Presentation Skills"",""Time Management"",""Revenue Forecasting"",""Lead Scoring""]"
51,No,Travel_Frequently,237,Sales,9,3,Life Sciences,1,1282,4,Male,83,3,5,Manager,2,Divorced,19847,19196,4,Y,Yes,24,4,1,80,1,31,5,2,29,10,11,10,Seth,Alvarez,"[""Cross-functional Collaboration"",""Budget Management"",""Leadership"",""Strategic Planning"",""Project Management""]"
21,Yes,Travel_Frequently,251,Research & Development,10,2,Life Sciences,1,1279,1,Female,45,2,1,Laboratory Technician,3,Single,2625,25308,1,Y,No,20,4,3,80,0,2,2,1,2,2,2,2,Jeffery,Hogan,"[""Attention to Detail"",""Lab Safety"",""Standard Operating Procedures (SOP)"",""Time Management"",""Chemical Handling""]"
26,No,Travel_Rarely,583,Research & Development,4,2,Life Sciences,1,1275,3,Male,53,3,1,Research Scientist,4,Single,2875,9973,1,Y,Yes,20,4,2,80,0,8,2,2,8,5,2,2,Kadence,Gentry,"[""Experiment Design"",""Data Analysis"",""Python"",""Hypothesis Testing"",""Lab Safety""]"
59,No,Travel_Rarely,1429,Research & Development,18,4,Medical,1,1283,4,Male,67,3,3,Manufacturing Director,4,Single,10512,20002,6,Y,No,12,3,4,80,0,25,6,2,9,7,5,4,Aron,Grant,"[""Workforce Scheduling"",""Process Improvement"",""Six Sigma"",""Supply Chain Coordination"",""Operations Management""]"
28,No,Travel_Frequently,791,Research & Development,1,4,Medical,1,1286,4,Male,44,3,1,Laboratory Technician,3,Single,2154,6842,0,Y,Yes,11,3,3,80,0,5,2,2,4,2,0,2,Tatiana,Ayala,"[""Data Entry"",""Microscopy"",""Chemical Handling"",""Lab Safety"",""Standard Operating Procedures (SOP)"",""Attention to Detail""]"
46,No,Travel_Rarely,168,Sales,4,2,Marketing,1,1280,4,Female,33,2,5,Manager,2,Married,18789,9946,2,Y,No,14,3,3,80,1,26,2,3,11,4,0,8,Shaniya,Hamilton,"[""Team Management"",""Performance Reviews"",""Strategic Planning"",""Project Management""]"
44,No,Travel_Rarely,1199,Research & Development,4,2,Life Sciences,1,1288,3,Male,92,4,5,Manager,1,Divorced,19190,17477,1,Y,No,14,3,4,80,2,26,4,2,25,9,14,13,Kaylynn,Mcguire,"[""Project Management"",""Leadership"",""KPI Tracking"",""Strategic Planning""]"
34,No,Travel_Frequently,648,Human Resources,11,3,Life Sciences,1,1289,3,Male,56,2,2,Human Resources,2,Married,4490,21833,4,Y,No,11,3,4,80,2,14,5,4,10,9,1,8,Timothy,Villarreal,"[""Performance Appraisal"",""Recruitment"",""Conflict Resolution"",""Interviewing""]"
35,No,Travel_Rarely,735,Research & Development,6,1,Life Sciences,1,1291,3,Male,66,3,1,Research Scientist,3,Married,3506,6020,0,Y,Yes,14,3,4,80,0,4,3,3,3,2,2,2,Elliott,Petersen,"[""Machine Learning"",""Experiment Design"",""Statistics"",""Hypothesis Testing"",""Literature Review"",""Python""]"
42,No,Travel_Rarely,603,Research & Development,7,4,Medical,1,1292,2,Female,78,4,2,Research Scientist,2,Married,2372,5628,6,Y,Yes,16,3,4,80,0,18,2,3,1,0,0,0,Lily,Tyler,"[""Data Analysis"",""Hypothesis Testing"",""Microscopy"",""Lab Safety""]"
43,No,Travel_Rarely,531,Sales,4,4,Marketing,1,1293,4,Female,56,2,3,Sales Executive,4,Single,10231,20364,3,Y,No,14,3,4,80,0,23,3,4,21,7,15,17,Noe,Mann,"[""Presentation Skills"",""Revenue Forecasting"",""Time Management"",""Lead Scoring""]"
44,Yes,Travel_Rarely,621,Research & Development,15,3,Medical,1,1295,1,Female,73,3,3,Healthcare Representative,4,Married,7978,14075,1,Y,No,11,3,4,80,1,10,2,3,10,7,0,5,Niko,Durham,"[""Empathy"",""Patient Communication"",""Regulatory Compliance"",""Emotional Intelligence"",""Healthcare Knowledge"",""CRM""]"
51,No,Travel_Frequently,968,Research & Development,6,2,Medical,1,1297,2,Female,40,2,1,Laboratory Technician,3,Single,2838,4257,0,Y,No,14,3,2,80,0,8,6,2,7,0,7,7,Angeline,Perez,"[""Microscopy"",""Attention to Detail"",""Data Entry"",""Standard Operating Procedures (SOP)"",""Time Management""]"
29,Yes,Travel_Rarely,806,Research & Development,7,3,Technical Degree,1,1299,2,Female,39,3,1,Laboratory Technician,3,Divorced,3339,17285,3,Y,Yes,13,3,1,80,2,10,2,3,7,7,7,7,Rishi,Watkins,"[""Equipment Handling"",""Chemical Handling"",""Microscopy"",""Attention to Detail"",""Time Management"",""Standard Operating Procedures (SOP)""]"
30,No,Non-Travel,879,Research & Development,9,2,Medical,1,1298,3,Female,72,3,2,Manufacturing Director,3,Single,4695,12858,7,Y,Yes,18,3,3,80,0,10,3,3,8,4,1,7,Jairo,Blanchard,"[""Workforce Scheduling"",""Compliance Management"",""Inventory Planning"",""Budgeting"",""Operations Management""]"
25,No,Travel_Rarely,266,Research & Development,1,3,Medical,1,1303,4,Female,40,3,1,Research Scientist,2,Single,2096,18830,1,Y,No,18,3,4,80,0,2,3,2,2,2,2,1,Elle,Berry,"[""Statistics"",""Lab Safety"",""Scientific Writing"",""Machine Learning"",""Hypothesis Testing""]"
28,No,Travel_Rarely,640,Research & Development,1,3,Technical Degree,1,1301,4,Male,84,3,1,Research Scientist,1,Single,2080,4732,2,Y,No,11,3,2,80,0,5,2,2,3,2,1,2,Immanuel,Goodwin,"[""Lab Safety"",""Microscopy"",""Experiment Design"",""Python"",""Data Analysis"",""Machine Learning""]"
45,No,Travel_Frequently,364,Research & Development,25,3,Medical,1,1306,2,Female,83,3,5,Manager,2,Single,18061,13035,3,Y,No,22,4,3,80,0,22,4,3,0,0,0,0,Hadley,Barrett,"[""Team Management"",""Strategic Planning"",""Project Management"",""KPI Tracking"",""Budget Management""]"
32,No,Travel_Rarely,604,Sales,8,3,Medical,1,1304,3,Male,56,4,2,Sales Executive,4,Married,6209,11693,1,Y,No,15,3,3,80,2,10,4,4,10,7,0,8,Raphael,Francis,"[""CRM Tools"",""Negotiation"",""B2B Sales"",""Salesforce"",""Time Management"",""Customer Acquisition""]"
34,No,Travel_Frequently,135,Research & Development,19,3,Medical,1,1285,3,Female,46,3,2,Laboratory Technician,2,Divorced,4444,22534,4,Y,No,13,3,3,80,2,15,2,4,11,8,5,10,Haleigh,Carter,"[""Chemical Handling"",""Sample Analysis"",""Equipment Handling"",""Time Management"",""Attention to Detail""]"
39,No,Travel_Rarely,412,Research & Development,13,4,Medical,1,1307,3,Female,94,2,4,Manager,2,Divorced,17123,17334,6,Y,Yes,13,3,4,80,2,21,4,3,19,9,15,2,Mollie,Jenkins,"[""Budget Management"",""Project Management"",""Leadership"",""Cross-functional Collaboration"",""Conflict Resolution"",""Team Management""]"
58,No,Travel_Rarely,848,Research & Development,23,4,Life Sciences,1,1308,1,Male,88,3,1,Research Scientist,3,Divorced,2372,26076,1,Y,No,12,3,4,80,2,2,3,3,2,2,2,2,Cali,Nolan,"[""Python"",""Microscopy"",""Statistics"",""Scientific Writing"",""Machine Learning"",""Hypothesis Testing""]"
32,Yes,Travel_Rarely,1089,Research & Development,7,2,Life Sciences,1,1309,4,Male,79,3,2,Laboratory Technician,3,Married,4883,22845,1,Y,No,18,3,1,80,1,10,3,3,10,4,1,1,Malik,Crane,"[""Microscopy"",""Chemical Handling"",""Standard Operating Procedures (SOP)"",""Equipment Handling"",""Time Management"",""Lab Safety""]"
46,No,Travel_Rarely,991,Human Resources,1,2,Life Sciences,1,1314,4,Female,44,3,1,Human Resources,1,Single,3423,22957,6,Y,No,12,3,3,80,0,10,3,4,7,6,5,7,Mateo,Mcdaniel,"[""Payroll Processing"",""Communication"",""Employee Engagement"",""Recruitment"",""Interviewing""]"
39,Yes,Travel_Rarely,360,Research & Development,23,3,Medical,1,1310,3,Male,93,3,1,Research Scientist,1,Single,3904,22154,0,Y,No,13,3,1,80,0,6,2,3,5,2,0,3,Bryce,Higgins,"[""Hypothesis Testing"",""Machine Learning"",""Experiment Design"",""Lab Safety"",""Python""]"
36,No,Travel_Rarely,429,Research & Development,2,4,Life Sciences,1,1294,3,Female,53,3,2,Manufacturing Director,2,Single,5410,2323,9,Y,Yes,11,3,4,80,0,18,2,3,16,14,5,12,Christina,Terry,"[""Six Sigma"",""Lean Manufacturing"",""Operations Management"",""Inventory Planning"",""Supply Chain Coordination""]"
28,No,Non-Travel,1476,Research & Development,1,3,Life Sciences,1,1315,3,Female,55,1,2,Laboratory Technician,4,Married,6674,16392,0,Y,No,11,3,1,80,3,10,6,3,9,8,7,5,Arianna,Carlson,"[""Microscopy"",""Standard Operating Procedures (SOP)"",""Lab Safety"",""Equipment Handling""]"
50,No,Travel_Rarely,1322,Research & Development,28,3,Life Sciences,1,1317,4,Female,43,3,4,Research Director,1,Married,16880,22422,4,Y,Yes,11,3,2,80,0,25,2,3,3,2,1,2,Frankie,Davenport,"[""Academic Publishing"",""Innovation"",""Strategic Planning"",""Machine Learning"",""Team Leadership"",""Research Management""]"
40,Yes,Travel_Rarely,299,Sales,25,4,Marketing,1,1318,4,Male,57,2,3,Sales Executive,2,Single,9094,17235,2,Y,Yes,12,3,3,80,0,9,2,3,5,4,1,0,Morgan,Hammond,"[""Customer Acquisition"",""Negotiation"",""CRM Tools"",""Cold Calling""]"
39,No,Travel_Rarely,524,Research & Development,18,2,Life Sciences,1,1322,1,Male,32,3,2,Manufacturing Director,3,Single,4534,13352,0,Y,No,11,3,1,80,0,9,6,3,8,7,1,7,Mallory,Figueroa,"[""Workforce Scheduling"",""Operations Management"",""Inventory Planning"",""Supply Chain Coordination"",""Lean Manufacturing"",""Budgeting""]"
30,No,Travel_Rarely,634,Research & Development,17,4,Medical,1,1321,2,Female,95,3,3,Manager,1,Married,11916,25927,1,Y,Yes,23,4,4,80,2,9,2,3,9,1,0,8,Luca,Francis,"[""Strategic Planning"",""Cross-functional Collaboration"",""KPI Tracking"",""Conflict Resolution"",""Performance Reviews""]"
52,Yes,Travel_Rarely,1030,Sales,5,3,Life Sciences,1,1319,2,Male,64,3,3,Sales Executive,2,Single,8446,21534,9,Y,Yes,19,3,3,80,0,10,2,2,8,7,7,7,Judith,Mccullough,"[""Salesforce"",""Cold Calling"",""Negotiation"",""Presentation Skills""]"
31,No,Non-Travel,587,Sales,2,4,Life Sciences,1,1324,4,Female,57,3,3,Sales Executive,3,Divorced,9852,8935,1,Y,Yes,19,3,1,80,1,10,5,2,10,8,9,6,Larissa,Douglas,"[""Presentation Skills"",""Revenue Forecasting"",""Salesforce"",""Negotiation"",""Lead Scoring""]"
31,Yes,Travel_Frequently,1060,Sales,1,3,Life Sciences,1,1331,4,Female,54,3,1,Sales Representative,2,Single,2302,8319,1,Y,Yes,11,3,1,80,0,3,2,4,3,2,2,2,Fernanda,Yu,"[""Relationship Building"",""Customer Service"",""Territory Management"",""Product Knowledge""]"
28,No,Travel_Frequently,193,Research & Development,2,3,Life Sciences,1,1296,4,Male,52,2,1,Laboratory Technician,4,Married,3867,14222,1,Y,Yes,12,3,2,80,1,2,2,3,2,2,2,2,Dante,Strong,"[""Equipment Handling"",""Data Entry"",""Chemical Handling"",""Microscopy""]"
41,No,Non-Travel,256,Sales,10,2,Medical,1,1329,3,Male,40,1,2,Sales Executive,2,Single,6151,22074,1,Y,No,13,3,1,80,0,19,4,3,19,2,11,9,Konnor,Rivas,"[""Presentation Skills"",""Salesforce"",""Lead Scoring"",""B2B Sales"",""Cold Calling"",""Revenue Forecasting""]"
44,Yes,Travel_Rarely,935,Research & Development,3,3,Life Sciences,1,1333,1,Male,89,3,1,Laboratory Technician,1,Married,2362,14669,4,Y,No,12,3,3,80,0,10,4,4,3,2,1,2,Solomon,Paul,"[""Sample Analysis"",""Chemical Handling"",""Attention to Detail"",""Microscopy""]"
42,No,Non-Travel,495,Research & Development,2,1,Life Sciences,1,1334,3,Male,37,3,4,Manager,3,Married,17861,26582,0,Y,Yes,13,3,4,80,0,21,3,2,20,8,2,10,Emiliano,Young,"[""Performance Reviews"",""Budget Management"",""Strategic Planning"",""Cross-functional Collaboration"",""KPI Tracking"",""Team Management""]"
55,No,Travel_Rarely,282,Research & Development,2,2,Medical,1,1336,4,Female,58,1,5,Manager,3,Married,19187,6992,4,Y,No,14,3,4,80,1,23,5,3,19,9,9,11,Mason,Ellis,"[""Project Management"",""Budget Management"",""Performance Reviews"",""Conflict Resolution"",""KPI Tracking"",""Cross-functional Collaboration""]"
56,No,Travel_Rarely,206,Human Resources,8,4,Life Sciences,1,1338,4,Male,99,3,5,Manager,2,Single,19717,4022,6,Y,No,14,3,1,80,0,36,4,3,7,3,7,7,Athena,Moore,"[""KPI Tracking"",""Conflict Resolution"",""Performance Reviews"",""Project Management""]"
40,No,Non-Travel,458,Research & Development,16,2,Life Sciences,1,1340,3,Male,74,3,1,Research Scientist,3,Divorced,3544,8532,9,Y,No,16,3,2,80,1,6,0,3,4,2,0,0,Karla,Farrell,"[""Python"",""Scientific Writing"",""Data Analysis"",""Hypothesis Testing"",""Experiment Design""]"
30,No,Travel_Rarely,1138,Research & Development,6,3,Technical Degree,1,1311,1,Female,48,2,2,Laboratory Technician,4,Married,4627,23631,0,Y,No,12,3,1,80,1,10,6,3,9,2,6,7,Beatrice,Bean,"[""Standard Operating Procedures (SOP)"",""Time Management"",""Microscopy"",""Sample Analysis""]"
36,No,Travel_Rarely,325,Research & Development,10,4,Technical Degree,1,1312,4,Female,63,3,3,Healthcare Representative,3,Married,7094,5747,3,Y,No,12,3,1,80,0,10,0,3,7,7,1,7,Shea,Novak,"[""Emotional Intelligence"",""Customer Service"",""Healthcare Knowledge"",""Regulatory Compliance"",""Empathy"",""Time Management""]"
34,No,Travel_Rarely,943,Research & Development,9,3,Life Sciences,1,1344,4,Male,86,3,3,Healthcare Representative,4,Divorced,8500,5494,0,Y,No,11,3,4,80,1,10,0,2,9,7,1,6,Anderson,Meadows,"[""Patient Communication"",""Regulatory Compliance"",""Conflict Resolution"",""CRM"",""Customer Service""]"
40,No,Travel_Rarely,523,Research & Development,2,3,Life Sciences,1,1346,3,Male,98,3,2,Research Scientist,4,Single,4661,22455,1,Y,No,13,3,3,80,0,9,4,3,9,8,8,8,Jacey,Braun,"[""Data Analysis"",""Statistics"",""Lab Safety"",""Experiment Design""]"
41,No,Travel_Frequently,1018,Sales,1,3,Marketing,1,1349,3,Female,66,3,2,Sales Executive,1,Divorced,4103,4297,0,Y,No,17,3,4,80,1,10,2,3,9,3,1,7,Nathan,Kline,"[""Customer Acquisition"",""B2B Sales"",""Salesforce"",""Time Management"",""Revenue Forecasting"",""Lead Scoring""]"
38,No,Travel_Rarely,1009,Sales,2,2,Life Sciences,1,1355,2,Female,31,3,2,Sales Executive,1,Divorced,6893,19461,3,Y,No,15,3,4,80,1,11,3,3,7,7,1,7,Cayo,Gonzalez,"[""Cold Calling"",""Customer Acquisition"",""CRM Tools"",""B2B Sales""]"
25,No,Travel_Rarely,882,Research & Development,19,1,Medical,1,1358,4,Male,67,3,1,Laboratory Technician,4,Married,3669,9075,3,Y,No,11,3,3,80,3,7,6,2,3,2,1,2,Jeanette,Tippett,"[""Sample Analysis"",""Data Entry"",""Attention to Detail"",""Chemical Handling"",""Time Management""]"
